,name,price,address,information,url,brand,image_url,model,store,type,fuel,used_status,used_distance,Giảm xóc - Phuộc,Phanh,Động cơ,Đồng hồ,Khoá,Hệ thống đèn,Hệ thống tự động,Công nghệ kết nối,Khác
101,Honda CBR 150,29000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/895/1697895/1697895_209408_3._20230615074909_pa9EFKc1_l_800x800.jpg"", ""model"": ""CBR"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/honda-cbr-150-1697895,Honda,https://cdn.okxe.vn/products/895/1697895/1697895_209408_3._20230615074909_pa9EFKc1_l_800x800.jpg,CBR,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
102,Yamaha R15 V3 155,40500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/893/1697893/1697893_209408_1._20230615074838_DQORqmz9_l_800x800.jpg"", ""model"": ""R15 V3"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-r15-v3-155-1697893,Yamaha,https://cdn.okxe.vn/products/893/1697893/1697893_209408_1._20230615074838_DQORqmz9_l_800x800.jpg,R15 V3,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
103,Honda Winner X 150,33000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/892/1697892/1697892_209408_1._20230615074834_LiteAfAC_l_800x800.jpg"", ""model"": ""Winner X"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/honda-winner-x-150-1697892,Honda,https://cdn.okxe.vn/products/892/1697892/1697892_209408_1._20230615074834_LiteAfAC_l_800x800.jpg,Winner X,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
104,Yamaha Nouvo 6 125,12500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/890/1697890/1697890_209408_1._20230615074654_93ipp6Lj_l_800x800.jpg"", ""model"": ""Nouvo 6"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-nouvo-6-125-1697890,Yamaha,https://cdn.okxe.vn/products/890/1697890/1697890_209408_1._20230615074654_93ipp6Lj_l_800x800.jpg,Nouvo 6,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
105,Piaggio Fly 125,4500000,Tp. Hà Nội,"{""brand"": ""Piaggio"", ""image_url"": ""https://cdn.okxe.vn/products/887/1697887/1697887_209408_3._20230615074544_VeTdnFPt_l_800x800.jpg"", ""model"": ""Fly"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh Đĩa"", ""Khoá"": ""Khóa chống trộm,Smartkey""}",https://api.okxe.vn/products/piaggio-fly-125-1697887,Piaggio,https://cdn.okxe.vn/products/887/1697887/1697887_209408_3._20230615074544_VeTdnFPt_l_800x800.jpg,Fly,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,Phanh Đĩa,,,"Khóa chống trộm,Smartkey",,,,
106,Honda PCX 125,20000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/879/1697879/1697879_209408_2._20230615074257_SPaxacgR_l_800x800.jpg"", ""model"": ""PCX"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-pcx-125-1697879,Honda,https://cdn.okxe.vn/products/879/1697879/1697879_209408_2._20230615074257_SPaxacgR_l_800x800.jpg,PCX,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
107,Yamaha Exciter VVA 155,30500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/881/1697881/1697881_209408_4._20230615074326_LMvPxVN8_l_800x800.jpg"", ""model"": ""Exciter"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-exciter-vva-155-1697881,Yamaha,https://cdn.okxe.vn/products/881/1697881/1697881_209408_4._20230615074326_LMvPxVN8_l_800x800.jpg,Exciter,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
108,Yamaha Janus 125,15000000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/880/1697880/1697880_209408_1._20230615074259_cZJiFPky_l_800x800.jpg"", ""model"": ""Janus"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-janus-125-1697880,Yamaha,https://cdn.okxe.vn/products/880/1697880/1697880_209408_1._20230615074259_cZJiFPky_l_800x800.jpg,Janus,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
109,Yamaha Freego 125,23000000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/885/1697885/1697885_209408_8._20230615074531_REIx0FtJ_l_800x800.jpg"", ""model"": ""Freego"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-freego-125-1697885,Yamaha,https://cdn.okxe.vn/products/885/1697885/1697885_209408_8._20230615074531_REIx0FtJ_l_800x800.jpg,Freego,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
110,Honda LEAD 110,9500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/884/1697884/1697884_209408_2._20230615074436_52bYsQYg_l_800x800.jpg"", ""model"": ""LEAD"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-lead-110-1697884,Honda,https://cdn.okxe.vn/products/884/1697884/1697884_209408_2._20230615074436_52bYsQYg_l_800x800.jpg,LEAD,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,,,
111,Honda SH 150i,52000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/886/1697886/1697886_209408_1._20230615074543_aPdlQQFX_l_800x800.jpg"", ""model"": ""SH"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-sh-150i-1697886,Honda,https://cdn.okxe.vn/products/886/1697886/1697886_209408_1._20230615074543_aPdlQQFX_l_800x800.jpg,SH,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
112,Yamaha Exciter 135,13500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/874/1697874/1697874_209408_2._20230615074034_jDPFS2kJ_l_800x800.jpg"", ""model"": ""Exciter"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-exciter-135-1697874,Yamaha,https://cdn.okxe.vn/products/874/1697874/1697874_209408_2._20230615074034_jDPFS2kJ_l_800x800.jpg,Exciter,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
113,Yamaha Janus 125,23500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/876/1697876/1697876_209408_5._20230615074118_RIT4fWjU_l_800x800.jpg"", ""model"": ""Janus"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-janus-125-1697876,Yamaha,https://cdn.okxe.vn/products/876/1697876/1697876_209408_5._20230615074118_RIT4fWjU_l_800x800.jpg,Janus,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
114,Honda Vision 110,13500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/877/1697877/1697877_209408_5._20230615074220_hKrSm7qg_l_800x800.jpg"", ""model"": ""Vision"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-vision-110-1697877,Honda,https://cdn.okxe.vn/products/877/1697877/1697877_209408_5._20230615074220_hKrSm7qg_l_800x800.jpg,Vision,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
115,Honda SH 125,52000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/865/1697865/1697865_209408_2._20230615073724_NuqiPrXl_l_800x800.jpg"", ""model"": ""SH"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 30000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-sh-125-1697865,Honda,https://cdn.okxe.vn/products/865/1697865/1697865_209408_2._20230615073724_NuqiPrXl_l_800x800.jpg,SH,xe máy PHÚ THỊNH,1,Gasolin,used,30000,,,Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
116,Honda PCX 125,22500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/867/1697867/1697867_209408_5._20230615073756_ca5NPHsA_l_800x800.jpg"", ""model"": ""PCX"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-pcx-125-1697867,Honda,https://cdn.okxe.vn/products/867/1697867/1697867_209408_5._20230615073756_ca5NPHsA_l_800x800.jpg,PCX,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
117,Honda LEAD 125 FI,17500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/859/1697859/1697859_209408_3._20230615073436_pvnFJGhm_l_800x800.jpg"", ""model"": ""LEAD"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh cơ,Phanh Đĩa"", ""Khoá"": ""Smartkey"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-lead-125-fi-1697859,Honda,https://cdn.okxe.vn/products/859/1697859/1697859_209408_3._20230615073436_pvnFJGhm_l_800x800.jpg,LEAD,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,Smartkey,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
118,Honda Vision 110,22500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/858/1697858/1697858_209408_1._20230615073411_EhUgxYU1_l_800x800.jpg"", ""model"": ""Vision"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-vision-110-1697858,Honda,https://cdn.okxe.vn/products/858/1697858/1697858_209408_1._20230615073411_EhUgxYU1_l_800x800.jpg,Vision,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
119,Yamaha Exciter 150 RC,18500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/873/1697873/1697873_209408_2._20230615074011_X00OOnaq_l_800x800.jpg"", ""model"": ""Exciter"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-exciter-150-rc-1697873,Yamaha,https://cdn.okxe.vn/products/873/1697873/1697873_209408_2._20230615074011_X00OOnaq_l_800x800.jpg,Exciter,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
120,Yamaha Nouvo 6 125,13500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/869/1697869/1697869_209408_3._20230615073902_tKAHt2R9_l_800x800.jpg"", ""model"": ""Nouvo 6"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-nouvo-6-125-1697869,Yamaha,https://cdn.okxe.vn/products/869/1697869/1697869_209408_3._20230615073902_tKAHt2R9_l_800x800.jpg,Nouvo 6,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
121,Yamaha Nouvo FI SX,9000000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/866/1697866/1697866_209408_8._20230615073747_MxmiVxye_l_800x800.jpg"", ""model"": ""Nouvo"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-nouvo-fi-sx-1697866,Yamaha,https://cdn.okxe.vn/products/866/1697866/1697866_209408_8._20230615073747_MxmiVxye_l_800x800.jpg,Nouvo,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
122,Suzuki GZ 150A,34000000,Tp. Hà Nội,"{""brand"": ""Suzuki"", ""image_url"": ""https://cdn.okxe.vn/products/863/1697863/1697863_209408_1._20230615073656_2kZnbOdR_l_800x800.jpg"", ""model"": ""GZ"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Khác"": ""Tiết kiệm nhiên liệu""}",https://api.okxe.vn/products/suzuki-gz-150a-1697863,Suzuki,https://cdn.okxe.vn/products/863/1697863/1697863_209408_1._20230615073656_2kZnbOdR_l_800x800.jpg,GZ,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,,,Tiết kiệm nhiên liệu
123,Honda Winner 150,18800000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/860/1697860/1697860_209408_3._20230615073513_qvMkXbcm_l_800x800.jpg"", ""model"": ""Winner"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Phuộc ống lồng"", ""Phanh"": ""Phanh ABS,Phanh thủy lực"", ""Khoá"": ""Khóa chống trộm"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-winner-150-1697860,Honda,https://cdn.okxe.vn/products/860/1697860/1697860_209408_3._20230615073513_qvMkXbcm_l_800x800.jpg,Winner,xe máy PHÚ THỊNH,2,Gasolin,used,5000,Phuộc ống lồng,"Phanh ABS,Phanh thủy lực",Phun xăng điện tử Fi / PGM-FI,,Khóa chống trộm,,,,
124,Honda Vario 125,28000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/861/1697861/1697861_209408_3._20230615073549_9cDITRyZ_l_800x800.jpg"", ""model"": ""Vario"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Giảm xóc - Phuộc"": ""Phuộc ống lồng,Giảm xóc thủy lực"", ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Đồng hồ"": ""Đồng hồ LCD"", ""Hệ thống đèn"": ""Đèn LED"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-vario-125-1697861,Honda,https://cdn.okxe.vn/products/861/1697861/1697861_209408_3._20230615073549_9cDITRyZ_l_800x800.jpg,Vario,xe máy PHÚ THỊNH,1,Gasolin,used,5000,"Phuộc ống lồng,Giảm xóc thủy lực","Phanh thắng đùm/ tang trống,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,Đồng hồ LCD,,Đèn LED,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
125,Honda Air Blade 125 FI,33000000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/854/1697854/1697854_209408_5._20230615073228_A3VD8cqq_l_800x800.jpg"", ""model"": ""Air Blade"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-air-blade-125-fi-1697854,Honda,https://cdn.okxe.vn/products/854/1697854/1697854_209408_5._20230615073228_A3VD8cqq_l_800x800.jpg,Air Blade,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
126,Honda MSX 125,18500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/846/1697846/1697846_209408_1._20230615072906_g5L4QPHS_l_800x800.jpg"", ""model"": ""MSX"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI""}",https://api.okxe.vn/products/honda-msx-125-1697846,Honda,https://cdn.okxe.vn/products/846/1697846/1697846_209408_1._20230615072906_g5L4QPHS_l_800x800.jpg,MSX,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,Phanh Đĩa,Phun xăng điện tử Fi / PGM-FI,,,,,,
127,Yamaha Grande Blue Core,18500000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/848/1697848/1697848_209408_2._20230615073011_8hWqzgA1_l_800x800.jpg"", ""model"": ""Grande"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-grande-blue-core-1697848,Yamaha,https://cdn.okxe.vn/products/848/1697848/1697848_209408_2._20230615073011_8hWqzgA1_l_800x800.jpg,Grande,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
128,Yamaha TFX 150,35000000,Tp. Hà Nội,"{""brand"": ""Yamaha"", ""image_url"": ""https://cdn.okxe.vn/products/850/1697850/1697850_209408_4._20230615073120_rO3U9kjm_l_800x800.jpg"", ""model"": ""TFX"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/yamaha-tfx-150-1697850,Yamaha,https://cdn.okxe.vn/products/850/1697850/1697850_209408_4._20230615073120_rO3U9kjm_l_800x800.jpg,TFX,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,,,,,,,,
129,SYM Attila 125,4500000,Tp. Hà Nội,"{""brand"": ""SYM"", ""image_url"": ""https://cdn.okxe.vn/products/853/1697853/1697853_209408_5._20230615073227_U7tixz74_l_800x800.jpg"", ""model"": ""Attila"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000}",https://api.okxe.vn/products/sym-attila-125-1697853,SYM,https://cdn.okxe.vn/products/853/1697853/1697853_209408_5._20230615073227_U7tixz74_l_800x800.jpg,Attila,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,,,,,,,,
130,Honda Air Blade 125 FI,17500000,Tp. Hà Nội,"{""brand"": ""Honda"", ""image_url"": ""https://cdn.okxe.vn/products/849/1697849/1697849_209408_5._20230615073056_pLxu1vW5_l_800x800.jpg"", ""model"": ""Air Blade"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh cơ,Phanh Đĩa"", ""Động cơ"": ""Phun xăng điện tử Fi / PGM-FI"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop""}",https://api.okxe.vn/products/honda-air-blade-125-fi-1697849,Honda,https://cdn.okxe.vn/products/849/1697849/1697849_209408_5._20230615073056_pLxu1vW5_l_800x800.jpg,Air Blade,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh cơ,Phanh Đĩa",Phun xăng điện tử Fi / PGM-FI,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,
131,Benelli TNT 125,13500000,Tp. Hà Nội,"{""brand"": ""Benelli"", ""image_url"": ""https://cdn.okxe.vn/products/856/1697856/1697856_209408_3._20230615073328_dcsCaH9J_l_800x800.jpg"", ""model"": ""TNT"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""2"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh ABS,Phanh Đĩa""}",https://api.okxe.vn/products/benelli-tnt-125-1697856,Benelli,https://cdn.okxe.vn/products/856/1697856/1697856_209408_3._20230615073328_dcsCaH9J_l_800x800.jpg,TNT,xe máy PHÚ THỊNH,2,Gasolin,used,5000,,"Phanh ABS,Phanh Đĩa",,,,,,,
132,Suzuki Hayate 125 FI,4500000,Tp. Hà Nội,"{""brand"": ""Suzuki"", ""image_url"": ""https://cdn.okxe.vn/products/847/1697847/1697847_209408_3._20230615072953_mZTfw5zS_l_800x800.jpg"", ""model"": ""Hayate"", ""store"": ""xe máy PHÚ THỊNH"", ""type"": ""1"", ""fuel"": ""Gasolin"", ""used_status"": ""used"", ""used_distance"": 5000, ""Phanh"": ""Phanh thắng đùm/ tang trống,Phanh Đĩa"", ""Hệ thống tự động"": ""Hệ thống ngắt động cơ tạm thời - Idling Stop"", ""Khác"": ""Tiết kiệm nhiên liệu""}",https://api.okxe.vn/products/suzuki-hayate-125-fi-1697847,Suzuki,https://cdn.okxe.vn/products/847/1697847/1697847_209408_3._20230615072953_mZTfw5zS_l_800x800.jpg,Hayate,xe máy PHÚ THỊNH,1,Gasolin,used,5000,,"Phanh thắng đùm/ tang trống,Phanh Đĩa",,,,,Hệ thống ngắt động cơ tạm thời - Idling Stop,,Tiết kiệm nhiên liệu
